epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.421569,0.501287,0.501287,0.001,8.51,True,0,NKE,42
2,0.407886,0.51363,0.501287,0.001,8.37,False,1,NKE,42
3,0.403199,0.50373,0.501287,0.001,8.99,False,2,NKE,42
4,0.401519,0.499785,0.499785,0.001,8.43,True,0,NKE,42
5,0.401192,0.502558,0.499785,0.001,8.61,False,1,NKE,42
6,0.40097,0.504437,0.499785,0.001,8.39,False,2,NKE,42
7,0.399383,0.499328,0.499328,0.001,8.96,True,0,NKE,42
8,0.399485,0.500493,0.499328,0.001,8.49,False,1,NKE,42
9,0.398761,0.499227,0.499227,0.001,8.47,True,0,NKE,42
10,0.398548,0.499808,0.499227,0.001,8.38,False,1,NKE,42
11,0.397959,0.499401,0.499227,0.001,8.63,False,2,NKE,42
12,0.398099,0.500188,0.499227,0.001,8.7,False,3,NKE,42
13,0.398887,0.500107,0.499227,0.001,8.59,False,4,NKE,42
14,0.397676,0.499699,0.499227,0.001,17.27,False,5,NKE,42
15,0.397999,0.501108,0.499227,0.001,8.59,False,6,NKE,42
16,0.397224,0.499018,0.499018,0.0005,12.34,True,0,NKE,42
17,0.396522,0.499118,0.499018,0.0005,9.4,False,1,NKE,42
18,0.39716,0.499263,0.499018,0.0005,8.83,False,2,NKE,42
19,0.396596,0.500246,0.499018,0.0005,8.79,False,3,NKE,42
20,0.397645,0.499268,0.499018,0.0005,9.31,False,4,NKE,42
21,0.396363,0.501867,0.499018,0.0005,8.73,False,5,NKE,42
22,0.396588,0.499118,0.499018,0.0005,9.11,False,6,NKE,42
23,0.396468,0.499189,0.499018,0.00025,8.72,False,7,NKE,42
