epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.395441,0.492421,0.492421,0.001,6.31,True,0,TSLA,42
2,0.393649,0.491223,0.491223,0.001,6.35,True,0,TSLA,42
3,0.39213,0.490984,0.490984,0.001,6.34,True,0,TSLA,42
4,0.393433,0.491133,0.490984,0.001,6.4,False,1,TSLA,42
5,0.395447,0.490819,0.490819,0.001,6.06,True,0,TSLA,42
6,0.392565,0.490436,0.490436,0.001,6.45,True,0,TSLA,42
7,0.392209,0.490523,0.490436,0.001,6.19,False,1,TSLA,42
8,0.395163,0.491351,0.490436,0.001,6.47,False,2,TSLA,42
9,0.393376,0.491466,0.490436,0.001,7.0,False,3,TSLA,42
10,0.393515,0.492526,0.490436,0.001,6.44,False,4,TSLA,42
11,0.39066,0.494872,0.490436,0.001,6.2,False,5,TSLA,42
12,0.390113,0.509835,0.490436,0.001,6.44,False,6,TSLA,42
13,0.386519,0.511703,0.490436,0.0005,6.29,False,7,TSLA,42
