epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.386641,0.446169,0.446169,0.001,6.14,True,0,IBM,42
2,0.383771,0.444967,0.444967,0.001,6.88,True,0,IBM,42
3,0.382283,0.445787,0.444967,0.001,6.55,False,1,IBM,42
4,0.38076,0.445075,0.444967,0.001,6.35,False,2,IBM,42
5,0.386921,0.445071,0.444967,0.001,6.22,False,3,IBM,42
6,0.380735,0.444547,0.444547,0.001,6.93,True,0,IBM,42
7,0.380429,0.444827,0.444547,0.001,6.36,False,1,IBM,42
8,0.383746,0.444515,0.444515,0.001,6.3,True,0,IBM,42
9,0.382466,0.444466,0.444466,0.001,6.57,True,0,IBM,42
10,0.38419,0.444289,0.444289,0.001,6.43,True,0,IBM,42
11,0.380676,0.44439,0.444289,0.001,6.61,False,1,IBM,42
12,0.379883,0.444678,0.444289,0.001,6.84,False,2,IBM,42
13,0.379244,0.445124,0.444289,0.001,6.29,False,3,IBM,42
14,0.379624,0.445733,0.444289,0.001,6.26,False,4,IBM,42
15,0.378226,0.446063,0.444289,0.001,6.28,False,5,IBM,42
16,0.378157,0.449368,0.444289,0.001,6.39,False,6,IBM,42
17,0.374443,0.448068,0.444289,0.0005,6.24,False,7,IBM,42
