epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.407544,0.692749,0.692749,0.001,9.51,True,0,ORCL,42
2,0.401087,0.692142,0.692142,0.001,8.77,True,0,ORCL,42
3,0.397489,0.693369,0.692142,0.001,8.82,False,1,ORCL,42
4,0.394962,0.693635,0.692142,0.001,8.84,False,2,ORCL,42
5,0.393869,0.694539,0.692142,0.001,8.98,False,3,ORCL,42
6,0.393775,0.691445,0.691445,0.001,8.97,True,0,ORCL,42
7,0.392727,0.692626,0.691445,0.001,9.2,False,1,ORCL,42
8,0.393071,0.693937,0.691445,0.001,9.01,False,2,ORCL,42
9,0.392401,0.692163,0.691445,0.001,8.7,False,3,ORCL,42
10,0.392385,0.693401,0.691445,0.001,8.74,False,4,ORCL,42
11,0.392404,0.692033,0.691445,0.001,8.7,False,5,ORCL,42
12,0.392164,0.693135,0.691445,0.001,8.8,False,6,ORCL,42
13,0.39161,0.692466,0.691445,0.0005,8.69,False,7,ORCL,42
