epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.413441,0.406247,0.406247,0.001,1.96,True,0,MCD,42
2,0.396554,0.405036,0.405036,0.001,1.88,True,0,MCD,42
3,0.392364,0.402901,0.402901,0.001,1.97,True,0,MCD,42
4,0.389133,0.402865,0.402865,0.001,1.77,True,0,MCD,42
5,0.388618,0.401675,0.401675,0.001,1.8,True,0,MCD,42
6,0.387016,0.401561,0.401561,0.001,1.96,True,0,MCD,42
7,0.386938,0.401561,0.401561,0.001,1.81,True,0,MCD,42
8,0.386548,0.401663,0.401561,0.001,1.86,False,1,MCD,42
9,0.38736,0.401332,0.401332,0.001,1.8,True,0,MCD,42
10,0.386504,0.401462,0.401332,0.001,1.89,False,1,MCD,42
11,0.385306,0.402209,0.401332,0.001,2.01,False,2,MCD,42
12,0.383421,0.400666,0.400666,0.001,1.98,True,0,MCD,42
13,0.379481,0.40346,0.400666,0.001,1.83,False,1,MCD,42
14,0.377794,0.409207,0.400666,0.001,1.8,False,2,MCD,42
15,0.376583,0.40195,0.400666,0.001,1.8,False,3,MCD,42
16,0.373076,0.401889,0.400666,0.001,1.74,False,4,MCD,42
17,0.371132,0.401585,0.400666,0.001,1.82,False,5,MCD,42
18,0.369784,0.405691,0.400666,0.001,1.78,False,6,MCD,42
19,0.363269,0.405123,0.400666,0.0005,1.81,False,7,MCD,42
