epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.418957,0.172556,0.172556,0.001,4.31,True,0,AAPL,42
2,0.406409,0.170825,0.170825,0.001,4.51,True,0,AAPL,42
3,0.407781,0.170804,0.170804,0.001,4.22,True,0,AAPL,42
4,0.40796,0.17068,0.17068,0.001,4.29,True,0,AAPL,42
5,0.405422,0.170839,0.17068,0.001,4.25,False,1,AAPL,42
6,0.409423,0.170648,0.170648,0.001,4.44,True,0,AAPL,42
7,0.406236,0.170636,0.170636,0.001,4.28,True,0,AAPL,42
8,0.409824,0.170734,0.170636,0.001,4.57,False,1,AAPL,42
9,0.409449,0.170481,0.170481,0.001,5.79,True,0,AAPL,42
10,0.408109,0.170482,0.170481,0.001,14.83,False,1,AAPL,42
11,0.408149,0.170473,0.170473,0.001,15.25,True,0,AAPL,42
12,0.406063,0.170486,0.170473,0.001,14.55,False,1,AAPL,42
13,0.404454,0.170465,0.170465,0.001,14.36,True,0,AAPL,42
14,0.41205,0.170471,0.170465,0.001,14.75,False,1,AAPL,42
15,0.405569,0.170521,0.170465,0.001,7.42,False,2,AAPL,42
16,0.407852,0.170518,0.170465,0.0005,4.45,False,3,AAPL,42
17,0.408408,0.170484,0.170465,0.0005,4.44,False,4,AAPL,42
18,0.413814,0.170453,0.170453,0.0005,4.39,True,0,AAPL,42
19,0.405799,0.170456,0.170453,0.0005,4.24,False,1,AAPL,42
20,0.409155,0.170442,0.170442,0.0005,4.37,True,0,AAPL,42
21,0.409937,0.170433,0.170433,0.0005,4.44,True,0,AAPL,42
22,0.408866,0.170488,0.170433,0.0005,4.35,False,1,AAPL,42
23,0.405674,0.170441,0.170433,0.0005,4.45,False,2,AAPL,42
24,0.404566,0.170443,0.170433,0.0005,4.51,False,3,AAPL,42
25,0.407617,0.170442,0.170433,0.0005,4.72,False,4,AAPL,42
26,0.405661,0.170481,0.170433,0.0005,4.71,False,5,AAPL,42
27,0.404529,0.170487,0.170433,0.0005,4.45,False,6,AAPL,42
28,0.408378,0.170478,0.170433,0.00025,4.52,False,7,AAPL,42
