epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.419313,0.473178,0.473178,0.001,1.92,True,0,TSLA,100
2,0.404541,0.471419,0.471419,0.001,1.88,True,0,TSLA,100
3,0.400036,0.47142,0.471419,0.001,1.88,False,1,TSLA,100
4,0.398148,0.471615,0.471419,0.001,1.98,False,2,TSLA,100
5,0.397233,0.470357,0.470357,0.001,1.83,True,0,TSLA,100
6,0.39625,0.469019,0.469019,0.001,1.8,True,0,TSLA,100
7,0.395867,0.470397,0.469019,0.001,1.94,False,1,TSLA,100
8,0.395749,0.470592,0.469019,0.001,1.83,False,2,TSLA,100
9,0.395641,0.468655,0.468655,0.001,1.82,True,0,TSLA,100
10,0.394026,0.468023,0.468023,0.001,1.85,True,0,TSLA,100
11,0.394027,0.468722,0.468023,0.001,1.79,False,1,TSLA,100
12,0.3929,0.468741,0.468023,0.001,1.88,False,2,TSLA,100
13,0.392901,0.468809,0.468023,0.001,1.86,False,3,TSLA,100
14,0.393441,0.470947,0.468023,0.001,2.0,False,4,TSLA,100
15,0.390677,0.468948,0.468023,0.001,2.13,False,5,TSLA,100
16,0.390089,0.470774,0.468023,0.001,1.91,False,6,TSLA,100
17,0.387241,0.47205,0.468023,0.0005,1.87,False,7,TSLA,100
