epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.381608,0.239793,0.239793,0.001,1.28,True,0,TSLA,100
2,0.378537,0.240175,0.239793,0.001,1.15,False,1,TSLA,100
3,0.378916,0.239509,0.239509,0.001,1.19,True,0,TSLA,100
4,0.378157,0.24002,0.239509,0.001,1.16,False,1,TSLA,100
5,0.378668,0.240293,0.239509,0.001,1.26,False,2,TSLA,100
6,0.37853,0.239919,0.239509,0.001,1.15,False,3,TSLA,100
7,0.377754,0.239503,0.239503,0.001,1.15,True,0,TSLA,100
8,0.378095,0.240012,0.239503,0.001,1.25,False,1,TSLA,100
9,0.378168,0.240011,0.239503,0.001,1.24,False,2,TSLA,100
10,0.377501,0.239584,0.239503,0.0005,1.13,False,3,TSLA,100
11,0.377577,0.239644,0.239503,0.0005,1.26,False,4,TSLA,100
12,0.377404,0.239956,0.239503,0.0005,1.25,False,5,TSLA,100
13,0.377853,0.240645,0.239503,0.0005,1.36,False,6,TSLA,100
14,0.377667,0.239918,0.239503,0.0005,1.31,False,7,TSLA,100
