epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.412789,0.347571,0.347571,0.001,1.62,True,0,KO,100
2,0.392965,0.352923,0.347571,0.001,1.59,False,1,KO,100
3,0.392054,0.353209,0.347571,0.001,1.61,False,2,KO,100
4,0.389144,0.345166,0.345166,0.001,1.82,True,0,KO,100
5,0.388993,0.345556,0.345166,0.001,1.59,False,1,KO,100
6,0.386704,0.361984,0.345166,0.001,1.64,False,2,KO,100
7,0.386617,0.357192,0.345166,0.001,1.57,False,3,KO,100
8,0.38565,0.353427,0.345166,0.001,1.56,False,4,KO,100
9,0.385323,0.351258,0.345166,0.001,1.72,False,5,KO,100
10,0.384387,0.353091,0.345166,0.001,1.59,False,6,KO,100
11,0.382399,0.357524,0.345166,0.0005,1.72,False,7,KO,100
