epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.423206,0.698849,0.698849,0.001,1.91,True,0,ORCL,42
2,0.400291,0.692635,0.692635,0.001,1.93,True,0,ORCL,42
3,0.395531,0.694525,0.692635,0.001,2.15,False,1,ORCL,42
4,0.395322,0.692294,0.692294,0.001,1.86,True,0,ORCL,42
5,0.393943,0.69278,0.692294,0.001,1.76,False,1,ORCL,42
6,0.392531,0.691586,0.691586,0.001,1.84,True,0,ORCL,42
7,0.391952,0.691318,0.691318,0.001,1.84,True,0,ORCL,42
8,0.391915,0.691202,0.691202,0.001,1.96,True,0,ORCL,42
9,0.391438,0.691188,0.691188,0.001,1.84,True,0,ORCL,42
10,0.391531,0.691239,0.691188,0.001,1.94,False,1,ORCL,42
11,0.39118,0.691192,0.691188,0.001,2.02,False,2,ORCL,42
12,0.390745,0.691144,0.691144,0.001,2.06,True,0,ORCL,42
13,0.391039,0.691182,0.691144,0.001,1.86,False,1,ORCL,42
14,0.391543,0.691209,0.691144,0.001,1.88,False,2,ORCL,42
15,0.391718,0.691154,0.691144,0.0005,1.81,False,3,ORCL,42
16,0.391603,0.691249,0.691144,0.0005,1.88,False,4,ORCL,42
17,0.391821,0.691148,0.691144,0.0005,1.75,False,5,ORCL,42
18,0.391061,0.691256,0.691144,0.0005,1.78,False,6,ORCL,42
19,0.391224,0.691151,0.691144,0.0005,1.81,False,7,ORCL,42
