epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.394467,0.418948,0.418948,0.001,8.85,True,0,IBM,42
2,0.388664,0.423005,0.418948,0.001,8.77,False,1,IBM,42
3,0.386217,0.423719,0.418948,0.001,8.84,False,2,IBM,42
4,0.384503,0.417973,0.417973,0.001,8.92,True,0,IBM,42
5,0.383944,0.417244,0.417244,0.001,8.65,True,0,IBM,42
6,0.385192,0.418675,0.417244,0.001,8.74,False,1,IBM,42
7,0.382773,0.418067,0.417244,0.001,9.22,False,2,IBM,42
8,0.383873,0.418821,0.417244,0.001,8.74,False,3,IBM,42
9,0.383139,0.417966,0.417244,0.001,8.57,False,4,IBM,42
10,0.382711,0.41762,0.417244,0.001,8.92,False,5,IBM,42
11,0.3826,0.418247,0.417244,0.001,8.39,False,6,IBM,42
12,0.382849,0.418122,0.417244,0.0005,8.53,False,7,IBM,42
