epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.390064,0.424391,0.424391,0.001,2.43,True,0,ABBV,42
2,0.386939,0.421582,0.421582,0.001,2.44,True,0,ABBV,42
3,0.387121,0.424219,0.421582,0.001,2.37,False,1,ABBV,42
4,0.38671,0.425106,0.421582,0.001,2.46,False,2,ABBV,42
5,0.385978,0.420515,0.420515,0.001,2.51,True,0,ABBV,42
6,0.385982,0.420477,0.420477,0.001,2.51,True,0,ABBV,42
7,0.385284,0.420007,0.420007,0.001,2.42,True,0,ABBV,42
8,0.384997,0.420352,0.420007,0.001,2.39,False,1,ABBV,42
9,0.385851,0.423238,0.420007,0.001,2.46,False,2,ABBV,42
10,0.385532,0.422252,0.420007,0.001,2.37,False,3,ABBV,42
11,0.3852,0.42092,0.420007,0.001,2.42,False,4,ABBV,42
12,0.38508,0.422895,0.420007,0.001,2.58,False,5,ABBV,42
13,0.385904,0.422443,0.420007,0.001,2.41,False,6,ABBV,42
14,0.384715,0.422776,0.420007,0.0005,2.48,False,7,ABBV,42
