epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.420837,0.281365,0.281365,0.001,1.77,True,0,MSFT,100
2,0.404969,0.281221,0.281221,0.001,1.71,True,0,MSFT,100
3,0.403816,0.278662,0.278662,0.001,1.74,True,0,MSFT,100
4,0.399694,0.277074,0.277074,0.001,1.76,True,0,MSFT,100
5,0.398699,0.277371,0.277074,0.001,1.74,False,1,MSFT,100
6,0.39571,0.277309,0.277074,0.001,1.92,False,2,MSFT,100
7,0.394467,0.277135,0.277074,0.001,1.71,False,3,MSFT,100
8,0.392893,0.277138,0.277074,0.001,1.84,False,4,MSFT,100
9,0.392074,0.276747,0.276747,0.001,1.75,True,0,MSFT,100
10,0.388666,0.276896,0.276747,0.001,1.9,False,1,MSFT,100
11,0.389661,0.27671,0.27671,0.001,1.76,True,0,MSFT,100
12,0.384647,0.276893,0.27671,0.001,1.88,False,1,MSFT,100
13,0.383755,0.276752,0.27671,0.001,1.82,False,2,MSFT,100
14,0.381061,0.275846,0.275846,0.001,1.76,True,0,MSFT,100
15,0.379312,0.275555,0.275555,0.001,1.75,True,0,MSFT,100
16,0.374446,0.277042,0.275555,0.001,1.71,False,1,MSFT,100
17,0.372375,0.276682,0.275555,0.001,1.94,False,2,MSFT,100
18,0.370184,0.27678,0.275555,0.001,1.68,False,3,MSFT,100
19,0.364882,0.27718,0.275555,0.001,1.81,False,4,MSFT,100
20,0.36579,0.276958,0.275555,0.001,1.7,False,5,MSFT,100
21,0.363987,0.276996,0.275555,0.001,1.96,False,6,MSFT,100
22,0.357989,0.276892,0.275555,0.0005,1.93,False,7,MSFT,100
