epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.422564,0.527854,0.527854,0.001,2.06,True,0,NVDA,100
2,0.417697,0.535288,0.527854,0.001,2.15,False,1,NVDA,100
3,0.416929,0.583781,0.527854,0.001,2.1,False,2,NVDA,100
4,0.415071,0.537388,0.527854,0.001,2.07,False,3,NVDA,100
5,0.415068,0.532852,0.527854,0.001,2.16,False,4,NVDA,100
6,0.41525,0.538886,0.527854,0.001,2.12,False,5,NVDA,100
7,0.414243,0.552169,0.527854,0.001,2.01,False,6,NVDA,100
8,0.414683,0.525784,0.525784,0.0005,2.16,True,0,NVDA,100
9,0.413757,0.532881,0.525784,0.0005,2.15,False,1,NVDA,100
10,0.414762,0.528667,0.525784,0.0005,2.21,False,2,NVDA,100
11,0.413319,0.528405,0.525784,0.0005,2.18,False,3,NVDA,100
12,0.413942,0.531036,0.525784,0.0005,2.06,False,4,NVDA,100
13,0.413422,0.54011,0.525784,0.0005,2.07,False,5,NVDA,100
14,0.414014,0.527113,0.525784,0.0005,2.05,False,6,NVDA,100
15,0.413829,0.534,0.525784,0.00025,2.29,False,7,NVDA,100
