epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.414541,0.225215,0.225215,0.001,2.01,True,0,MA,100
2,0.40453,0.222752,0.222752,0.001,1.9,True,0,MA,100
3,0.399042,0.226114,0.222752,0.001,1.72,False,1,MA,100
4,0.396152,0.21362,0.21362,0.001,1.7,True,0,MA,100
5,0.395256,0.21598,0.21362,0.001,1.71,False,1,MA,100
6,0.392063,0.21827,0.21362,0.001,1.76,False,2,MA,100
7,0.388696,0.216894,0.21362,0.001,1.69,False,3,MA,100
8,0.38414,0.217206,0.21362,0.001,1.78,False,4,MA,100
9,0.378213,0.215984,0.21362,0.001,1.7,False,5,MA,100
10,0.375738,0.213512,0.213512,0.001,1.74,True,0,MA,100
11,0.373286,0.215773,0.213512,0.001,1.7,False,1,MA,100
12,0.373276,0.214365,0.213512,0.001,1.71,False,2,MA,100
13,0.366292,0.214808,0.213512,0.001,1.7,False,3,MA,100
14,0.361131,0.216891,0.213512,0.001,1.65,False,4,MA,100
15,0.360502,0.213521,0.213512,0.001,1.86,False,5,MA,100
16,0.354629,0.217503,0.213512,0.001,1.72,False,6,MA,100
17,0.348869,0.21561,0.213512,0.0005,1.8,False,7,MA,100
