epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.40149,0.6591,0.6591,0.001,5.42,True,0,LLY,42
2,0.400226,0.659611,0.6591,0.001,5.57,False,1,LLY,42
3,0.400006,0.658473,0.658473,0.001,5.57,True,0,LLY,42
4,0.398724,0.658885,0.658473,0.001,5.65,False,1,LLY,42
5,0.401599,0.659077,0.658473,0.001,5.58,False,2,LLY,42
6,0.3993,0.659473,0.658473,0.001,5.67,False,3,LLY,42
7,0.396733,0.660497,0.658473,0.001,5.79,False,4,LLY,42
8,0.400704,0.663407,0.658473,0.001,5.68,False,5,LLY,42
9,0.397466,0.715764,0.658473,0.001,5.57,False,6,LLY,42
10,0.398529,0.719601,0.658473,0.0005,5.85,False,7,LLY,42
