epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.3986,0.378874,0.378874,0.001,6.39,True,0,JPM,100
2,0.394531,0.377263,0.377263,0.001,5.93,True,0,JPM,100
3,0.393414,0.377045,0.377045,0.001,5.8,True,0,JPM,100
4,0.393374,0.376976,0.376976,0.001,6.02,True,0,JPM,100
5,0.398613,0.3772,0.376976,0.001,5.82,False,1,JPM,100
6,0.393532,0.377099,0.376976,0.001,6.03,False,2,JPM,100
7,0.394379,0.377019,0.376976,0.001,5.79,False,3,JPM,100
8,0.392907,0.37726,0.376976,0.001,5.95,False,4,JPM,100
9,0.392944,0.37743,0.376976,0.001,5.87,False,5,JPM,100
10,0.401212,0.377368,0.376976,0.001,5.73,False,6,JPM,100
11,0.391459,0.377704,0.376976,0.0005,6.2,False,7,JPM,100
