epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.39597,0.407427,0.407427,0.001,2.32,True,0,MCD,42
2,0.389792,0.409186,0.407427,0.001,2.43,False,1,MCD,42
3,0.38935,0.413436,0.407427,0.001,2.29,False,2,MCD,42
4,0.388819,0.411312,0.407427,0.001,2.45,False,3,MCD,42
5,0.388816,0.410193,0.407427,0.001,2.36,False,4,MCD,42
6,0.387749,0.418128,0.407427,0.001,2.33,False,5,MCD,42
7,0.388136,0.409269,0.407427,0.001,2.38,False,6,MCD,42
8,0.387307,0.407018,0.407018,0.0005,2.34,True,0,MCD,42
9,0.387991,0.407718,0.407018,0.0005,2.49,False,1,MCD,42
10,0.386976,0.408274,0.407018,0.0005,2.41,False,2,MCD,42
11,0.387656,0.405166,0.405166,0.0005,2.65,True,0,MCD,42
12,0.387825,0.407323,0.405166,0.0005,2.46,False,1,MCD,42
13,0.387847,0.404307,0.404307,0.0005,2.43,True,0,MCD,42
14,0.387462,0.404549,0.404307,0.0005,2.31,False,1,MCD,42
15,0.387175,0.405396,0.404307,0.0005,2.38,False,2,MCD,42
16,0.387323,0.406801,0.404307,0.0005,2.6,False,3,MCD,42
17,0.387131,0.408497,0.404307,0.0005,2.37,False,4,MCD,42
18,0.387714,0.406853,0.404307,0.0005,2.38,False,5,MCD,42
19,0.387661,0.406744,0.404307,0.0005,2.37,False,6,MCD,42
20,0.387185,0.405992,0.404307,0.00025,2.35,False,7,MCD,42
