epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.402047,0.509804,0.509804,0.001,2.33,True,0,NKE,42
2,0.397922,0.511065,0.509804,0.001,2.47,False,1,NKE,42
3,0.398369,0.508508,0.508508,0.001,2.28,True,0,NKE,42
4,0.397206,0.503214,0.503214,0.001,2.37,True,0,NKE,42
5,0.397407,0.506599,0.503214,0.001,2.34,False,1,NKE,42
6,0.396366,0.507772,0.503214,0.001,2.33,False,2,NKE,42
7,0.396802,0.505741,0.503214,0.001,2.3,False,3,NKE,42
8,0.397004,0.502832,0.502832,0.001,2.39,True,0,NKE,42
9,0.396287,0.502242,0.502242,0.001,2.26,True,0,NKE,42
10,0.396495,0.502309,0.502242,0.001,2.32,False,1,NKE,42
11,0.397308,0.501602,0.501602,0.001,2.45,True,0,NKE,42
12,0.396461,0.502221,0.501602,0.001,2.33,False,1,NKE,42
13,0.396923,0.500443,0.500443,0.001,2.37,True,0,NKE,42
14,0.39666,0.499853,0.499853,0.001,2.41,True,0,NKE,42
15,0.396126,0.500501,0.499853,0.001,2.42,False,1,NKE,42
16,0.39642,0.501151,0.499853,0.001,2.27,False,2,NKE,42
17,0.396083,0.500359,0.499853,0.001,2.6,False,3,NKE,42
18,0.396115,0.500888,0.499853,0.001,2.35,False,4,NKE,42
19,0.397133,0.499439,0.499439,0.001,2.55,True,0,NKE,42
20,0.396281,0.499733,0.499439,0.001,2.34,False,1,NKE,42
21,0.396044,0.499883,0.499439,0.001,2.28,False,2,NKE,42
22,0.396124,0.499396,0.499396,0.001,2.41,True,0,NKE,42
23,0.395892,0.499352,0.499352,0.001,2.32,True,0,NKE,42
24,0.39556,0.499419,0.499352,0.001,2.34,False,1,NKE,42
25,0.396114,0.498931,0.498931,0.001,2.33,True,0,NKE,42
26,0.395905,0.49942,0.498931,0.001,2.37,False,1,NKE,42
27,0.395676,0.498774,0.498774,0.001,2.3,True,0,NKE,42
28,0.395384,0.498857,0.498774,0.001,2.57,False,1,NKE,42
29,0.395491,0.498807,0.498774,0.001,2.35,False,2,NKE,42
30,0.395676,0.498755,0.498755,0.001,2.37,True,0,NKE,42
31,0.396721,0.498921,0.498755,0.001,2.35,False,1,NKE,42
32,0.395597,0.498748,0.498748,0.001,2.33,True,0,NKE,42
33,0.395249,0.498923,0.498748,0.001,2.33,False,1,NKE,42
34,0.396086,0.498949,0.498748,0.0005,2.38,False,2,NKE,42
35,0.395876,0.498726,0.498726,0.0005,2.41,True,0,NKE,42
36,0.395902,0.498744,0.498726,0.0005,2.33,False,1,NKE,42
37,0.394716,0.498855,0.498726,0.0005,2.38,False,2,NKE,42
38,0.395869,0.498998,0.498726,0.0005,2.28,False,3,NKE,42
39,0.395525,0.498895,0.498726,0.0005,2.35,False,4,NKE,42
40,0.394636,0.498852,0.498726,0.00025,2.28,False,5,NKE,42
41,0.395109,0.498781,0.498726,0.00025,2.46,False,6,NKE,42
42,0.39486,0.49873,0.498726,0.00025,2.49,False,7,NKE,42
