epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.392018,0.420979,0.420979,0.001,2.39,True,0,JNJ,100
2,0.388637,0.421735,0.420979,0.001,2.49,False,1,JNJ,100
3,0.386961,0.417884,0.417884,0.001,2.45,True,0,JNJ,100
4,0.387408,0.411996,0.411996,0.001,2.39,True,0,JNJ,100
5,0.386455,0.416283,0.411996,0.001,2.45,False,1,JNJ,100
6,0.386146,0.416062,0.411996,0.001,2.39,False,2,JNJ,100
7,0.386155,0.414976,0.411996,0.001,2.45,False,3,JNJ,100
8,0.386208,0.412737,0.411996,0.001,2.55,False,4,JNJ,100
9,0.385261,0.415597,0.411996,0.001,2.42,False,5,JNJ,100
10,0.385564,0.413471,0.411996,0.001,2.49,False,6,JNJ,100
11,0.385618,0.413285,0.411996,0.0005,2.43,False,7,JNJ,100
