epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.40314,0.422596,0.422596,0.001,3.52,True,0,GOOGL,100
2,0.400385,0.416809,0.416809,0.001,3.53,True,0,GOOGL,100
3,0.398475,0.413865,0.413865,0.001,3.43,True,0,GOOGL,100
4,0.397697,0.412627,0.412627,0.001,3.3,True,0,GOOGL,100
5,0.398052,0.412862,0.412627,0.001,3.35,False,1,GOOGL,100
6,0.397246,0.412742,0.412627,0.001,3.72,False,2,GOOGL,100
7,0.39763,0.412146,0.412146,0.001,3.48,True,0,GOOGL,100
8,0.39783,0.412285,0.412146,0.001,3.32,False,1,GOOGL,100
9,0.397223,0.412051,0.412051,0.001,3.25,True,0,GOOGL,100
10,0.397648,0.412976,0.412051,0.001,3.35,False,1,GOOGL,100
11,0.397365,0.411746,0.411746,0.001,3.45,True,0,GOOGL,100
12,0.397667,0.411449,0.411449,0.001,3.41,True,0,GOOGL,100
13,0.397187,0.411678,0.411449,0.001,3.29,False,1,GOOGL,100
14,0.396957,0.41148,0.411449,0.001,3.29,False,2,GOOGL,100
15,0.397088,0.411332,0.411332,0.001,3.42,True,0,GOOGL,100
16,0.397384,0.411608,0.411332,0.001,3.43,False,1,GOOGL,100
17,0.397968,0.411199,0.411199,0.001,3.62,True,0,GOOGL,100
18,0.39706,0.411043,0.411043,0.001,3.41,True,0,GOOGL,100
19,0.396563,0.411122,0.411043,0.001,3.39,False,1,GOOGL,100
20,0.396712,0.411202,0.411043,0.001,3.36,False,2,GOOGL,100
21,0.397017,0.411408,0.411043,0.001,3.37,False,3,GOOGL,100
22,0.396503,0.411111,0.411043,0.001,3.63,False,4,GOOGL,100
23,0.39668,0.411295,0.411043,0.001,3.3,False,5,GOOGL,100
24,0.397051,0.411096,0.411043,0.001,3.42,False,6,GOOGL,100
25,0.39673,0.411077,0.411043,0.0005,3.48,False,7,GOOGL,100
