epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.389958,0.362329,0.362329,0.001,5.58,True,0,KO,100
2,0.384973,0.361924,0.361924,0.001,6.18,True,0,KO,100
3,0.384769,0.361592,0.361592,0.001,5.8,True,0,KO,100
4,0.384737,0.361291,0.361291,0.001,5.4,True,0,KO,100
5,0.390104,0.360784,0.360784,0.001,5.75,True,0,KO,100
6,0.384108,0.360899,0.360784,0.001,5.53,False,1,KO,100
7,0.384447,0.360941,0.360784,0.001,5.48,False,2,KO,100
8,0.383581,0.360611,0.360611,0.001,5.55,True,0,KO,100
9,0.384624,0.360634,0.360611,0.001,5.51,False,1,KO,100
10,0.391131,0.360481,0.360481,0.001,5.68,True,0,KO,100
11,0.384513,0.360718,0.360481,0.001,5.79,False,1,KO,100
12,0.384396,0.3605,0.360481,0.001,5.49,False,2,KO,100
13,0.384799,0.360615,0.360481,0.001,6.13,False,3,KO,100
14,0.384682,0.360479,0.360479,0.001,5.62,True,0,KO,100
15,0.383932,0.360342,0.360342,0.001,5.57,True,0,KO,100
16,0.383987,0.360496,0.360342,0.001,5.5,False,1,KO,100
17,0.386935,0.360727,0.360342,0.001,5.68,False,2,KO,100
18,0.384088,0.360575,0.360342,0.001,5.39,False,3,KO,100
19,0.384031,0.360854,0.360342,0.001,5.34,False,4,KO,100
20,0.386558,0.360806,0.360342,0.001,5.57,False,5,KO,100
21,0.387026,0.361143,0.360342,0.001,5.67,False,6,KO,100
22,0.386206,0.360865,0.360342,0.0005,5.54,False,7,KO,100
