epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.413351,0.354185,0.354185,0.001,8.41,True,0,JPM,42
2,0.399419,0.352811,0.352811,0.001,8.27,True,0,JPM,42
3,0.399111,0.349467,0.349467,0.001,8.21,True,0,JPM,42
4,0.395835,0.342539,0.342539,0.001,8.3,True,0,JPM,42
5,0.395648,0.345306,0.342539,0.001,8.22,False,1,JPM,42
6,0.395202,0.343551,0.342539,0.001,8.41,False,2,JPM,42
7,0.395678,0.342488,0.342488,0.001,9.02,True,0,JPM,42
8,0.394619,0.344784,0.342488,0.001,8.24,False,1,JPM,42
9,0.393931,0.342293,0.342293,0.001,8.39,True,0,JPM,42
10,0.39393,0.343928,0.342293,0.001,8.56,False,1,JPM,42
11,0.393223,0.342518,0.342293,0.001,9.02,False,2,JPM,42
12,0.393454,0.342297,0.342293,0.001,9.61,False,3,JPM,42
13,0.393877,0.343503,0.342293,0.001,8.94,False,4,JPM,42
14,0.393079,0.344977,0.342293,0.001,13.34,False,5,JPM,42
15,0.393329,0.342669,0.342293,0.001,8.26,False,6,JPM,42
16,0.39244,0.342694,0.342293,0.0005,8.12,False,7,JPM,42
