epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.427045,0.356578,0.356578,0.001,2.02,True,0,AMZN,100
2,0.408741,0.352581,0.352581,0.001,1.81,True,0,AMZN,100
3,0.407457,0.352403,0.352403,0.001,1.77,True,0,AMZN,100
4,0.404777,0.351689,0.351689,0.001,1.75,True,0,AMZN,100
5,0.403494,0.351299,0.351299,0.001,1.75,True,0,AMZN,100
6,0.401646,0.351741,0.351299,0.001,1.76,False,1,AMZN,100
7,0.401852,0.35137,0.351299,0.001,1.68,False,2,AMZN,100
8,0.401319,0.35084,0.35084,0.001,1.85,True,0,AMZN,100
9,0.400072,0.351093,0.35084,0.001,1.72,False,1,AMZN,100
10,0.400533,0.350365,0.350365,0.001,1.85,True,0,AMZN,100
11,0.400118,0.350133,0.350133,0.001,1.8,True,0,AMZN,100
12,0.400111,0.350226,0.350133,0.001,1.82,False,1,AMZN,100
13,0.399005,0.352478,0.350133,0.001,1.83,False,2,AMZN,100
14,0.399499,0.350914,0.350133,0.001,1.76,False,3,AMZN,100
15,0.399297,0.350091,0.350091,0.001,1.91,True,0,AMZN,100
16,0.399162,0.350181,0.350091,0.001,1.86,False,1,AMZN,100
17,0.398662,0.35013,0.350091,0.001,2.44,False,2,AMZN,100
18,0.398747,0.349766,0.349766,0.001,1.68,True,0,AMZN,100
19,0.397773,0.349719,0.349719,0.001,1.95,True,0,AMZN,100
20,0.397194,0.350345,0.349719,0.001,1.78,False,1,AMZN,100
21,0.396709,0.349605,0.349605,0.001,1.86,True,0,AMZN,100
22,0.395639,0.349453,0.349453,0.001,1.75,True,0,AMZN,100
23,0.394981,0.349589,0.349453,0.001,1.7,False,1,AMZN,100
24,0.395521,0.349563,0.349453,0.001,1.63,False,2,AMZN,100
25,0.392235,0.349348,0.349348,0.001,1.62,True,0,AMZN,100
26,0.391872,0.3494,0.349348,0.001,1.79,False,1,AMZN,100
27,0.392017,0.349442,0.349348,0.001,1.75,False,2,AMZN,100
28,0.389292,0.349339,0.349339,0.001,2.08,True,0,AMZN,100
29,0.388276,0.349302,0.349302,0.001,1.83,True,0,AMZN,100
30,0.388675,0.349223,0.349223,0.001,1.84,True,0,AMZN,100
31,0.389366,0.349269,0.349223,0.001,1.71,False,1,AMZN,100
32,0.387616,0.349303,0.349223,0.001,1.76,False,2,AMZN,100
33,0.386617,0.349295,0.349223,0.001,1.8,False,3,AMZN,100
34,0.386243,0.349268,0.349223,0.001,1.59,False,4,AMZN,100
35,0.384929,0.34921,0.34921,0.001,1.67,True,0,AMZN,100
36,0.384468,0.349207,0.349207,0.001,1.71,True,0,AMZN,100
37,0.384225,0.349259,0.349207,0.0005,1.74,False,1,AMZN,100
38,0.384853,0.34921,0.349207,0.0005,1.64,False,2,AMZN,100
39,0.382803,0.349204,0.349204,0.0005,1.73,True,0,AMZN,100
40,0.382918,0.349252,0.349204,0.0005,1.64,False,1,AMZN,100
41,0.382032,0.349242,0.349204,0.0005,1.63,False,2,AMZN,100
42,0.381328,0.349209,0.349204,0.0005,1.6,False,3,AMZN,100
43,0.380708,0.349195,0.349195,0.00025,1.68,True,0,AMZN,100
44,0.380721,0.349213,0.349195,0.00025,1.87,False,1,AMZN,100
45,0.381876,0.349207,0.349195,0.00025,1.65,False,2,AMZN,100
46,0.381286,0.34921,0.349195,0.00025,1.75,False,3,AMZN,100
47,0.380583,0.349206,0.349195,0.00025,1.6,False,4,AMZN,100
48,0.382032,0.349213,0.349195,0.00025,1.71,False,5,AMZN,100
49,0.379811,0.349199,0.349195,0.000125,1.72,False,6,AMZN,100
50,0.380508,0.349204,0.349195,0.000125,1.67,False,7,AMZN,100
