epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.402259,0.35182,0.35182,0.001,7.85,True,0,KO,100
2,0.391485,0.348319,0.348319,0.001,7.58,True,0,KO,100
3,0.388567,0.351848,0.348319,0.001,7.88,False,1,KO,100
4,0.386965,0.345262,0.345262,0.001,7.79,True,0,KO,100
5,0.386845,0.351419,0.345262,0.001,8.24,False,1,KO,100
6,0.387029,0.350825,0.345262,0.001,8.03,False,2,KO,100
7,0.385681,0.34897,0.345262,0.001,7.59,False,3,KO,100
8,0.386203,0.34695,0.345262,0.001,7.78,False,4,KO,100
9,0.385794,0.346646,0.345262,0.001,7.5,False,5,KO,100
10,0.385836,0.346085,0.345262,0.001,7.62,False,6,KO,100
11,0.385248,0.348119,0.345262,0.0005,7.85,False,7,KO,100
