epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.419849,0.352863,0.352863,0.001,1.85,True,0,JPM,42
2,0.402932,0.352933,0.352863,0.001,1.71,False,1,JPM,42
3,0.398928,0.347934,0.347934,0.001,1.79,True,0,JPM,42
4,0.397634,0.350046,0.347934,0.001,1.73,False,1,JPM,42
5,0.396023,0.347046,0.347046,0.001,1.85,True,0,JPM,42
6,0.395234,0.349696,0.347046,0.001,1.75,False,1,JPM,42
7,0.394109,0.344401,0.344401,0.001,1.82,True,0,JPM,42
8,0.394117,0.344551,0.344401,0.001,2.05,False,1,JPM,42
9,0.39255,0.347978,0.344401,0.001,1.87,False,2,JPM,42
10,0.39182,0.346165,0.344401,0.001,1.75,False,3,JPM,42
11,0.391196,0.346382,0.344401,0.001,1.72,False,4,JPM,42
12,0.388822,0.344734,0.344401,0.001,1.76,False,5,JPM,42
13,0.38409,0.343281,0.343281,0.001,1.91,True,0,JPM,42
14,0.385635,0.342695,0.342695,0.001,1.71,True,0,JPM,42
15,0.381904,0.343065,0.342695,0.001,1.73,False,1,JPM,42
16,0.377838,0.344738,0.342695,0.001,1.71,False,2,JPM,42
17,0.371907,0.340535,0.340535,0.001,1.76,True,0,JPM,42
18,0.371702,0.355605,0.340535,0.001,1.71,False,1,JPM,42
19,0.36294,0.352077,0.340535,0.001,1.81,False,2,JPM,42
20,0.35516,0.352381,0.340535,0.001,1.8,False,3,JPM,42
21,0.35499,0.353848,0.340535,0.001,1.71,False,4,JPM,42
22,0.350456,0.346985,0.340535,0.001,1.73,False,5,JPM,42
23,0.344505,0.361874,0.340535,0.001,1.7,False,6,JPM,42
24,0.339352,0.359016,0.340535,0.0005,1.8,False,7,JPM,42
