epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.41689,0.450313,0.450313,0.001,1.69,True,0,COST,100
2,0.402028,0.440533,0.440533,0.001,1.61,True,0,COST,100
3,0.39851,0.432061,0.432061,0.001,1.59,True,0,COST,100
4,0.395859,0.433301,0.432061,0.001,1.66,False,1,COST,100
5,0.395041,0.43399,0.432061,0.001,1.6,False,2,COST,100
6,0.394,0.43144,0.43144,0.001,1.67,True,0,COST,100
7,0.392803,0.431222,0.431222,0.001,1.56,True,0,COST,100
8,0.391343,0.431899,0.431222,0.001,1.64,False,1,COST,100
9,0.389443,0.44082,0.431222,0.001,1.62,False,2,COST,100
10,0.387447,0.43733,0.431222,0.001,1.6,False,3,COST,100
11,0.384819,0.433065,0.431222,0.001,1.67,False,4,COST,100
12,0.383179,0.444458,0.431222,0.001,1.56,False,5,COST,100
13,0.379581,0.431708,0.431222,0.001,1.59,False,6,COST,100
14,0.378145,0.441759,0.431222,0.0005,1.64,False,7,COST,100
