epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.422373,0.420008,0.420008,0.001,5.34,True,0,GOOGL,100
2,0.408736,0.413991,0.413991,0.001,5.56,True,0,GOOGL,100
3,0.40399,0.419317,0.413991,0.001,5.59,False,1,GOOGL,100
4,0.402127,0.41596,0.413991,0.001,5.4,False,2,GOOGL,100
5,0.402478,0.412725,0.412725,0.001,5.38,True,0,GOOGL,100
6,0.399854,0.41363,0.412725,0.001,5.99,False,1,GOOGL,100
7,0.398918,0.412347,0.412347,0.001,5.38,True,0,GOOGL,100
8,0.399302,0.413148,0.412347,0.001,5.48,False,1,GOOGL,100
9,0.398053,0.412216,0.412216,0.001,5.45,True,0,GOOGL,100
10,0.398541,0.413159,0.412216,0.001,5.22,False,1,GOOGL,100
11,0.397221,0.412525,0.412216,0.001,5.36,False,2,GOOGL,100
12,0.397174,0.412431,0.412216,0.001,5.5,False,3,GOOGL,100
13,0.394918,0.412412,0.412216,0.001,5.42,False,4,GOOGL,100
14,0.393935,0.414135,0.412216,0.001,5.33,False,5,GOOGL,100
15,0.391971,0.411689,0.411689,0.001,5.47,True,0,GOOGL,100
16,0.389649,0.410685,0.410685,0.001,5.42,True,0,GOOGL,100
17,0.387102,0.411615,0.410685,0.001,6.1,False,1,GOOGL,100
18,0.384109,0.412632,0.410685,0.001,5.36,False,2,GOOGL,100
19,0.381528,0.412205,0.410685,0.001,5.22,False,3,GOOGL,100
20,0.38128,0.414071,0.410685,0.001,5.37,False,4,GOOGL,100
21,0.379221,0.416074,0.410685,0.001,5.73,False,5,GOOGL,100
22,0.378863,0.416887,0.410685,0.001,5.33,False,6,GOOGL,100
23,0.372818,0.418117,0.410685,0.0005,5.33,False,7,GOOGL,100
