epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.398962,0.835956,0.835956,0.001,5.84,True,0,INTC,100
2,0.393726,0.8362,0.835956,0.001,6.54,False,1,INTC,100
3,0.394022,0.836091,0.835956,0.001,5.74,False,2,INTC,100
4,0.396592,0.836193,0.835956,0.001,5.78,False,3,INTC,100
5,0.396587,0.835883,0.835883,0.001,5.87,True,0,INTC,100
6,0.394099,0.835652,0.835652,0.001,5.83,True,0,INTC,100
7,0.39392,0.835805,0.835652,0.001,5.86,False,1,INTC,100
8,0.395332,0.835621,0.835621,0.001,5.98,True,0,INTC,100
9,0.393802,0.835578,0.835578,0.001,5.88,True,0,INTC,100
10,0.397229,0.835672,0.835578,0.001,5.81,False,1,INTC,100
11,0.393082,0.835678,0.835578,0.001,5.92,False,2,INTC,100
12,0.394201,0.835623,0.835578,0.001,6.08,False,3,INTC,100
13,0.393184,0.835635,0.835578,0.0005,6.23,False,4,INTC,100
14,0.392035,0.835612,0.835578,0.0005,5.79,False,5,INTC,100
15,0.393929,0.835623,0.835578,0.0005,5.95,False,6,INTC,100
16,0.393642,0.835617,0.835578,0.0005,5.79,False,7,INTC,100
