epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.406272,0.403497,0.403497,0.001,8.81,True,0,MCD,42
2,0.395365,0.411015,0.403497,0.001,8.75,False,1,MCD,42
3,0.392023,0.406785,0.403497,0.001,8.92,False,2,MCD,42
4,0.392198,0.408034,0.403497,0.001,8.91,False,3,MCD,42
5,0.390787,0.402943,0.402943,0.001,9.1,True,0,MCD,42
6,0.39047,0.402741,0.402741,0.001,9.84,True,0,MCD,42
7,0.390417,0.405443,0.402741,0.001,9.14,False,1,MCD,42
8,0.389909,0.402391,0.402391,0.001,8.87,True,0,MCD,42
9,0.388851,0.403258,0.402391,0.001,9.04,False,1,MCD,42
10,0.388256,0.405083,0.402391,0.001,8.77,False,2,MCD,42
11,0.388495,0.40287,0.402391,0.001,9.58,False,3,MCD,42
12,0.388161,0.404301,0.402391,0.001,9.43,False,4,MCD,42
13,0.388567,0.404664,0.402391,0.001,9.37,False,5,MCD,42
14,0.38799,0.403378,0.402391,0.001,8.84,False,6,MCD,42
15,0.387423,0.403019,0.402391,0.0005,8.94,False,7,MCD,42
