epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.400848,0.384566,0.384566,0.001,2.25,True,0,META,42
2,0.398154,0.384266,0.384266,0.001,2.41,True,0,META,42
3,0.397793,0.386663,0.384266,0.001,2.25,False,1,META,42
4,0.397415,0.382826,0.382826,0.001,2.32,True,0,META,42
5,0.396978,0.387187,0.382826,0.001,2.2,False,1,META,42
6,0.396824,0.38732,0.382826,0.001,2.28,False,2,META,42
7,0.39716,0.38611,0.382826,0.001,2.22,False,3,META,42
8,0.396756,0.382958,0.382826,0.001,2.26,False,4,META,42
9,0.396225,0.382679,0.382679,0.001,2.3,True,0,META,42
10,0.396432,0.384315,0.382679,0.001,2.23,False,1,META,42
11,0.397361,0.382228,0.382228,0.001,2.27,True,0,META,42
12,0.396355,0.382867,0.382228,0.001,2.3,False,1,META,42
13,0.396602,0.382469,0.382228,0.001,2.28,False,2,META,42
14,0.396214,0.38253,0.382228,0.001,2.24,False,3,META,42
15,0.396664,0.382552,0.382228,0.001,2.26,False,4,META,42
16,0.396041,0.382409,0.382228,0.001,2.24,False,5,META,42
17,0.39583,0.38204,0.38204,0.001,2.28,True,0,META,42
18,0.396509,0.382947,0.38204,0.001,2.32,False,1,META,42
19,0.396976,0.382626,0.38204,0.001,2.3,False,2,META,42
20,0.396275,0.382759,0.38204,0.001,2.3,False,3,META,42
21,0.396121,0.38357,0.38204,0.001,2.3,False,4,META,42
22,0.396278,0.382073,0.38204,0.001,2.27,False,5,META,42
23,0.397003,0.382251,0.38204,0.001,2.24,False,6,META,42
24,0.395805,0.381908,0.381908,0.0005,2.25,True,0,META,42
25,0.396291,0.381943,0.381908,0.0005,2.42,False,1,META,42
26,0.395897,0.38315,0.381908,0.0005,2.41,False,2,META,42
27,0.396029,0.383169,0.381908,0.0005,2.18,False,3,META,42
28,0.396581,0.382452,0.381908,0.0005,2.29,False,4,META,42
29,0.396509,0.382351,0.381908,0.0005,2.23,False,5,META,42
30,0.396259,0.38278,0.381908,0.0005,2.29,False,6,META,42
31,0.396484,0.382166,0.381908,0.00025,2.33,False,7,META,42
