epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.431471,0.514539,0.514539,0.001,8.1,True,0,NVDA,42
2,0.422333,0.523262,0.514539,0.001,7.45,False,1,NVDA,42
3,0.419934,0.519417,0.514539,0.001,7.59,False,2,NVDA,42
4,0.417167,0.516499,0.514539,0.001,7.46,False,3,NVDA,42
5,0.415897,0.513647,0.513647,0.001,7.38,True,0,NVDA,42
6,0.416338,0.516478,0.513647,0.001,7.5,False,1,NVDA,42
7,0.414983,0.516264,0.513647,0.001,7.55,False,2,NVDA,42
8,0.415478,0.514742,0.513647,0.001,7.44,False,3,NVDA,42
9,0.415357,0.514022,0.513647,0.001,8.03,False,4,NVDA,42
10,0.413992,0.515845,0.513647,0.001,7.48,False,5,NVDA,42
11,0.414347,0.513855,0.513647,0.001,7.4,False,6,NVDA,42
12,0.414196,0.513241,0.513241,0.0005,7.39,True,0,NVDA,42
13,0.413695,0.512902,0.512902,0.0005,7.47,True,0,NVDA,42
14,0.413345,0.512994,0.512902,0.0005,7.46,False,1,NVDA,42
15,0.413321,0.51312,0.512902,0.0005,7.51,False,2,NVDA,42
16,0.413548,0.512926,0.512902,0.0005,7.42,False,3,NVDA,42
17,0.413614,0.512271,0.512271,0.0005,7.6,True,0,NVDA,42
18,0.414083,0.512275,0.512271,0.0005,7.85,False,1,NVDA,42
19,0.413616,0.512745,0.512271,0.0005,7.43,False,2,NVDA,42
20,0.414035,0.512593,0.512271,0.0005,7.51,False,3,NVDA,42
21,0.414093,0.513829,0.512271,0.0005,7.38,False,4,NVDA,42
22,0.413459,0.513174,0.512271,0.0005,7.42,False,5,NVDA,42
23,0.413809,0.512789,0.512271,0.0005,7.45,False,6,NVDA,42
24,0.413678,0.512709,0.512271,0.00025,7.43,False,7,NVDA,42
