epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.414285,0.310223,0.310223,0.001,8.14,True,0,BAC,42
2,0.403105,0.287798,0.287798,0.001,8.2,True,0,BAC,42
3,0.402324,0.288727,0.287798,0.001,8.13,False,1,BAC,42
4,0.39856,0.287002,0.287002,0.001,8.17,True,0,BAC,42
5,0.39881,0.287585,0.287002,0.001,8.41,False,1,BAC,42
6,0.398043,0.295346,0.287002,0.001,8.07,False,2,BAC,42
7,0.397692,0.291594,0.287002,0.001,8.42,False,3,BAC,42
8,0.396767,0.28953,0.287002,0.001,8.3,False,4,BAC,42
9,0.396954,0.29044,0.287002,0.001,8.17,False,5,BAC,42
10,0.396977,0.287679,0.287002,0.001,8.43,False,6,BAC,42
11,0.395654,0.287369,0.287002,0.0005,8.22,False,7,BAC,42
