epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.396648,0.226315,0.226315,0.001,5.96,True,0,MA,100
2,0.392732,0.226237,0.226237,0.001,6.0,True,0,MA,100
3,0.394319,0.225771,0.225771,0.001,6.41,True,0,MA,100
4,0.39175,0.225733,0.225733,0.001,5.99,True,0,MA,100
5,0.396251,0.225475,0.225475,0.001,5.74,True,0,MA,100
6,0.393995,0.225414,0.225414,0.001,5.79,True,0,MA,100
7,0.393344,0.225461,0.225414,0.001,5.8,False,1,MA,100
8,0.392338,0.225415,0.225414,0.001,5.71,False,2,MA,100
9,0.393422,0.225349,0.225349,0.001,5.79,True,0,MA,100
10,0.398985,0.225313,0.225313,0.001,5.8,True,0,MA,100
11,0.391373,0.225317,0.225313,0.001,6.05,False,1,MA,100
12,0.390737,0.22534,0.225313,0.001,5.73,False,2,MA,100
13,0.394613,0.225334,0.225313,0.001,5.88,False,3,MA,100
14,0.392537,0.225307,0.225307,0.001,6.39,True,0,MA,100
15,0.390917,0.225344,0.225307,0.001,5.8,False,1,MA,100
16,0.393747,0.225303,0.225303,0.001,5.78,True,0,MA,100
17,0.395888,0.225316,0.225303,0.0005,5.72,False,1,MA,100
18,0.393113,0.225359,0.225303,0.0005,5.93,False,2,MA,100
19,0.391604,0.225293,0.225293,0.0005,15.24,True,0,MA,100
20,0.396411,0.225312,0.225293,0.0005,20.24,False,1,MA,100
21,0.397133,0.225292,0.225292,0.0005,19.55,True,0,MA,100
22,0.393995,0.225292,0.225292,0.0005,19.64,False,1,MA,100
23,0.396785,0.225335,0.225292,0.00025,19.57,False,2,MA,100
24,0.394087,0.225302,0.225292,0.00025,20.57,False,3,MA,100
25,0.392823,0.225283,0.225283,0.00025,19.76,True,0,MA,100
26,0.393324,0.2253,0.225283,0.00025,19.77,False,1,MA,100
27,0.393705,0.225297,0.225283,0.00025,10.63,False,2,MA,100
28,0.393882,0.225286,0.225283,0.00025,6.32,False,3,MA,100
29,0.39331,0.225285,0.225283,0.00025,6.3,False,4,MA,100
30,0.3916,0.225294,0.225283,0.00025,6.24,False,5,MA,100
31,0.392846,0.225289,0.225283,0.00025,6.03,False,6,MA,100
32,0.391128,0.225288,0.225283,0.000125,6.24,False,7,MA,100
