epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.390663,0.470382,0.470382,0.001,6.51,True,0,ABBV,100
2,0.385584,0.470686,0.470382,0.001,6.77,False,1,ABBV,100
3,0.385936,0.470334,0.470334,0.001,6.45,True,0,ABBV,100
4,0.385613,0.470568,0.470334,0.001,6.49,False,1,ABBV,100
5,0.387765,0.470678,0.470334,0.001,6.4,False,2,ABBV,100
6,0.384556,0.470261,0.470261,0.001,6.27,True,0,ABBV,100
7,0.386151,0.470204,0.470204,0.001,6.55,True,0,ABBV,100
8,0.386814,0.47045,0.470204,0.001,6.43,False,1,ABBV,100
9,0.38613,0.470732,0.470204,0.001,6.1,False,2,ABBV,100
10,0.387499,0.470279,0.470204,0.001,6.13,False,3,ABBV,100
11,0.383578,0.469271,0.469271,0.001,7.0,True,0,ABBV,100
12,0.381876,0.47174,0.469271,0.001,6.14,False,1,ABBV,100
13,0.380279,0.477825,0.469271,0.001,6.45,False,2,ABBV,100
14,0.376947,0.484102,0.469271,0.001,6.07,False,3,ABBV,100
15,0.372892,0.495048,0.469271,0.001,6.46,False,4,ABBV,100
16,0.372555,0.496368,0.469271,0.001,6.32,False,5,ABBV,100
17,0.369461,0.494112,0.469271,0.001,6.47,False,6,ABBV,100
18,0.363601,0.498307,0.469271,0.0005,6.31,False,7,ABBV,100
