epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.415611,0.5418,0.5418,0.001,5.2,True,0,NVDA,42
2,0.414149,0.54169,0.54169,0.001,6.31,True,0,NVDA,42
3,0.412449,0.540566,0.540566,0.001,5.77,True,0,NVDA,42
4,0.412735,0.540372,0.540372,0.001,6.34,True,0,NVDA,42
5,0.41381,0.540468,0.540372,0.001,5.31,False,1,NVDA,42
6,0.413602,0.539879,0.539879,0.001,5.28,True,0,NVDA,42
7,0.412566,0.539875,0.539875,0.001,5.26,True,0,NVDA,42
8,0.414253,0.539802,0.539802,0.001,5.21,True,0,NVDA,42
9,0.412212,0.539734,0.539734,0.001,5.32,True,0,NVDA,42
10,0.414858,0.539551,0.539551,0.001,5.29,True,0,NVDA,42
11,0.414223,0.539505,0.539505,0.001,5.23,True,0,NVDA,42
12,0.412765,0.539461,0.539461,0.001,5.18,True,0,NVDA,42
13,0.413028,0.539446,0.539446,0.001,5.63,True,0,NVDA,42
14,0.412556,0.539548,0.539446,0.001,5.58,False,1,NVDA,42
15,0.412181,0.539301,0.539301,0.001,5.18,True,0,NVDA,42
16,0.412603,0.539353,0.539301,0.001,5.28,False,1,NVDA,42
17,0.41213,0.539361,0.539301,0.001,5.1,False,2,NVDA,42
18,0.415417,0.539321,0.539301,0.001,5.11,False,3,NVDA,42
19,0.412652,0.539409,0.539301,0.001,5.17,False,4,NVDA,42
20,0.411806,0.539395,0.539301,0.001,5.14,False,5,NVDA,42
21,0.411414,0.539364,0.539301,0.001,5.31,False,6,NVDA,42
22,0.411218,0.53927,0.53927,0.0005,5.15,True,0,NVDA,42
23,0.413601,0.539259,0.539259,0.0005,5.21,True,0,NVDA,42
24,0.413501,0.539216,0.539216,0.0005,5.48,True,0,NVDA,42
25,0.411474,0.539245,0.539216,0.0005,5.51,False,1,NVDA,42
26,0.415563,0.539352,0.539216,0.0005,5.37,False,2,NVDA,42
27,0.412907,0.539321,0.539216,0.0005,5.11,False,3,NVDA,42
28,0.417256,0.539308,0.539216,0.0005,5.28,False,4,NVDA,42
29,0.411276,0.539288,0.539216,0.0005,5.16,False,5,NVDA,42
30,0.41201,0.539334,0.539216,0.0005,5.19,False,6,NVDA,42
31,0.41143,0.539348,0.539216,0.00025,5.22,False,7,NVDA,42
