epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.410673,0.210826,0.210826,0.001,8.71,True,0,MA,100
2,0.400337,0.213377,0.210826,0.001,8.05,False,1,MA,100
3,0.397579,0.210846,0.210826,0.001,8.07,False,2,MA,100
4,0.396193,0.211064,0.210826,0.001,8.09,False,3,MA,100
5,0.395476,0.215217,0.210826,0.001,8.17,False,4,MA,100
6,0.396268,0.212263,0.210826,0.001,8.41,False,5,MA,100
7,0.394654,0.210805,0.210805,0.001,8.1,True,0,MA,100
8,0.393446,0.210547,0.210547,0.0005,8.21,True,0,MA,100
9,0.394558,0.210643,0.210547,0.0005,8.57,False,1,MA,100
10,0.393982,0.212154,0.210547,0.0005,8.03,False,2,MA,100
11,0.394018,0.210503,0.210503,0.0005,8.2,True,0,MA,100
12,0.392951,0.211347,0.210503,0.0005,8.07,False,1,MA,100
13,0.393434,0.210777,0.210503,0.0005,8.42,False,2,MA,100
14,0.393227,0.210442,0.210442,0.0005,8.2,True,0,MA,100
15,0.393062,0.211618,0.210442,0.0005,8.11,False,1,MA,100
16,0.394007,0.210965,0.210442,0.0005,8.66,False,2,MA,100
17,0.392992,0.211583,0.210442,0.0005,8.08,False,3,MA,100
18,0.392993,0.211769,0.210442,0.0005,8.08,False,4,MA,100
19,0.393255,0.210916,0.210442,0.0005,8.22,False,5,MA,100
20,0.393467,0.210612,0.210442,0.0005,8.09,False,6,MA,100
21,0.392618,0.211308,0.210442,0.00025,8.1,False,7,MA,100
