epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.389291,0.357407,0.357407,0.001,2.12,True,0,KO,42
2,0.386085,0.347761,0.347761,0.001,2.22,True,0,KO,42
3,0.386345,0.349715,0.347761,0.001,2.07,False,1,KO,42
4,0.385064,0.350998,0.347761,0.001,2.25,False,2,KO,42
5,0.385401,0.347041,0.347041,0.001,2.09,True,0,KO,42
6,0.384212,0.347196,0.347041,0.001,2.14,False,1,KO,42
7,0.384784,0.346979,0.346979,0.001,1.99,True,0,KO,42
8,0.384163,0.350257,0.346979,0.001,2.08,False,1,KO,42
9,0.385092,0.354266,0.346979,0.001,2.05,False,2,KO,42
10,0.383972,0.348249,0.346979,0.001,2.23,False,3,KO,42
11,0.384535,0.347345,0.346979,0.001,2.27,False,4,KO,42
12,0.384229,0.345979,0.345979,0.001,2.27,True,0,KO,42
13,0.384323,0.348053,0.345979,0.001,2.13,False,1,KO,42
14,0.384694,0.350578,0.345979,0.001,2.22,False,2,KO,42
15,0.384432,0.347808,0.345979,0.001,2.23,False,3,KO,42
16,0.384068,0.357761,0.345979,0.001,2.27,False,4,KO,42
17,0.384213,0.355258,0.345979,0.001,2.13,False,5,KO,42
18,0.383852,0.349131,0.345979,0.001,2.19,False,6,KO,42
19,0.384304,0.357376,0.345979,0.0005,2.19,False,7,KO,42
