epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.398318,0.216534,0.216534,0.001,2.2,True,0,MA,42
2,0.394477,0.213477,0.213477,0.001,2.33,True,0,MA,42
3,0.394897,0.212395,0.212395,0.001,2.27,True,0,MA,42
4,0.394397,0.215324,0.212395,0.001,2.26,False,1,MA,42
5,0.393837,0.210706,0.210706,0.001,2.19,True,0,MA,42
6,0.393211,0.210673,0.210673,0.001,2.26,True,0,MA,42
7,0.393456,0.21259,0.210673,0.001,2.27,False,1,MA,42
8,0.39277,0.210528,0.210528,0.001,2.28,True,0,MA,42
9,0.39303,0.213981,0.210528,0.001,2.31,False,1,MA,42
10,0.392855,0.21105,0.210528,0.001,2.26,False,2,MA,42
11,0.393071,0.210959,0.210528,0.001,2.36,False,3,MA,42
12,0.392869,0.210433,0.210433,0.001,2.26,True,0,MA,42
13,0.393433,0.210453,0.210433,0.001,2.37,False,1,MA,42
14,0.392632,0.210823,0.210433,0.001,2.4,False,2,MA,42
15,0.393148,0.211149,0.210433,0.001,2.3,False,3,MA,42
16,0.393115,0.210272,0.210272,0.001,2.19,True,0,MA,42
17,0.39254,0.210573,0.210272,0.001,2.31,False,1,MA,42
18,0.39266,0.210433,0.210272,0.001,2.2,False,2,MA,42
19,0.393241,0.21033,0.210272,0.001,2.24,False,3,MA,42
20,0.392895,0.210433,0.210272,0.001,2.2,False,4,MA,42
21,0.392334,0.210305,0.210272,0.001,2.25,False,5,MA,42
22,0.392825,0.210269,0.210269,0.001,2.28,True,0,MA,42
23,0.392384,0.21091,0.210269,0.0005,2.22,False,1,MA,42
24,0.392276,0.210231,0.210231,0.0005,2.26,True,0,MA,42
25,0.393373,0.210337,0.210231,0.0005,2.28,False,1,MA,42
26,0.392276,0.210194,0.210194,0.0005,2.27,True,0,MA,42
27,0.392243,0.210225,0.210194,0.0005,2.29,False,1,MA,42
28,0.39279,0.210184,0.210184,0.0005,2.31,True,0,MA,42
29,0.393038,0.210163,0.210163,0.0005,2.26,True,0,MA,42
30,0.392832,0.210138,0.210138,0.0005,2.33,True,0,MA,42
31,0.392481,0.210171,0.210138,0.0005,2.2,False,1,MA,42
32,0.392807,0.210127,0.210127,0.0005,2.32,True,0,MA,42
33,0.392506,0.210121,0.210121,0.0005,2.22,True,0,MA,42
34,0.393146,0.210104,0.210104,0.0005,2.37,True,0,MA,42
35,0.39282,0.210238,0.210104,0.0005,2.26,False,1,MA,42
36,0.394274,0.210129,0.210104,0.0005,2.32,False,2,MA,42
37,0.392659,0.210135,0.210104,0.0005,2.36,False,3,MA,42
38,0.393119,0.210159,0.210104,0.0005,2.32,False,4,MA,42
39,0.39379,0.210119,0.210104,0.0005,2.29,False,5,MA,42
40,0.392532,0.21012,0.210104,0.0005,2.28,False,6,MA,42
41,0.392913,0.210132,0.210104,0.00025,2.3,False,7,MA,42
