epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.408329,0.418907,0.418907,0.001,1.97,True,0,JNJ,100
2,0.393023,0.417441,0.417441,0.001,1.85,True,0,JNJ,100
3,0.389801,0.413981,0.413981,0.001,1.89,True,0,JNJ,100
4,0.388214,0.414423,0.413981,0.001,1.91,False,1,JNJ,100
5,0.388117,0.414963,0.413981,0.001,1.83,False,2,JNJ,100
6,0.386862,0.415662,0.413981,0.001,1.78,False,3,JNJ,100
7,0.385591,0.412178,0.412178,0.001,1.78,True,0,JNJ,100
8,0.384499,0.412456,0.412178,0.001,1.93,False,1,JNJ,100
9,0.382555,0.410599,0.410599,0.001,2.1,True,0,JNJ,100
10,0.377313,0.409563,0.409563,0.001,1.85,True,0,JNJ,100
11,0.374971,0.409115,0.409115,0.001,1.87,True,0,JNJ,100
12,0.375826,0.409196,0.409115,0.001,1.92,False,1,JNJ,100
13,0.374856,0.406033,0.406033,0.001,1.81,True,0,JNJ,100
14,0.373597,0.405587,0.405587,0.001,1.96,True,0,JNJ,100
15,0.372978,0.406429,0.405587,0.001,1.78,False,1,JNJ,100
16,0.367878,0.405859,0.405587,0.001,2.16,False,2,JNJ,100
17,0.368154,0.406718,0.405587,0.001,2.0,False,3,JNJ,100
18,0.36731,0.40525,0.40525,0.001,1.99,True,0,JNJ,100
19,0.365653,0.409915,0.40525,0.001,1.7,False,1,JNJ,100
20,0.362978,0.415496,0.40525,0.001,1.86,False,2,JNJ,100
21,0.360053,0.412489,0.40525,0.001,1.84,False,3,JNJ,100
22,0.359579,0.415732,0.40525,0.001,1.82,False,4,JNJ,100
23,0.356596,0.422843,0.40525,0.001,1.81,False,5,JNJ,100
24,0.3556,0.41282,0.40525,0.001,1.8,False,6,JNJ,100
25,0.348689,0.414177,0.40525,0.0005,1.85,False,7,JNJ,100
