epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.410229,0.46748,0.46748,0.001,8.73,True,0,TSLA,100
2,0.401316,0.475461,0.46748,0.001,8.71,False,1,TSLA,100
3,0.400094,0.466599,0.466599,0.001,9.25,True,0,TSLA,100
4,0.39902,0.4692,0.466599,0.001,8.62,False,1,TSLA,100
5,0.396943,0.469318,0.466599,0.001,8.98,False,2,TSLA,100
6,0.396324,0.468877,0.466599,0.001,8.67,False,3,TSLA,100
7,0.39503,0.465979,0.465979,0.001,8.6,True,0,TSLA,100
8,0.396202,0.470221,0.465979,0.001,8.83,False,1,TSLA,100
9,0.395129,0.465111,0.465111,0.001,8.85,True,0,TSLA,100
10,0.395632,0.464962,0.464962,0.001,9.01,True,0,TSLA,100
11,0.395121,0.472021,0.464962,0.001,8.8,False,1,TSLA,100
12,0.397186,0.465468,0.464962,0.001,8.65,False,2,TSLA,100
13,0.394871,0.46572,0.464962,0.001,8.55,False,3,TSLA,100
14,0.394416,0.465915,0.464962,0.001,8.55,False,4,TSLA,100
15,0.394302,0.465209,0.464962,0.001,8.86,False,5,TSLA,100
16,0.394321,0.465532,0.464962,0.001,8.46,False,6,TSLA,100
17,0.394323,0.465352,0.464962,0.0005,9.16,False,7,TSLA,100
