epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.432916,0.163168,0.163168,0.001,21.08,True,0,AAPL,100
2,0.417384,0.165799,0.163168,0.001,21.7,False,1,AAPL,100
3,0.413666,0.160447,0.160447,0.001,18.5,True,0,AAPL,100
4,0.41304,0.160535,0.160447,0.001,7.84,False,1,AAPL,100
5,0.411769,0.16083,0.160447,0.001,7.1,False,2,AAPL,100
6,0.410558,0.170003,0.160447,0.001,7.01,False,3,AAPL,100
7,0.409517,0.163311,0.160447,0.001,7.4,False,4,AAPL,100
8,0.410618,0.162483,0.160447,0.001,8.02,False,5,AAPL,100
9,0.408131,0.166038,0.160447,0.001,7.41,False,6,AAPL,100
10,0.408535,0.166185,0.160447,0.0005,7.16,False,7,AAPL,100
