epoch,train_loss,val_loss,best_val_loss,lr,time_sec,is_best,patience,ticker,seed
1,0.406018,0.418644,0.418644,0.001,2.07,True,0,IBM,100
2,0.391324,0.420734,0.418644,0.001,1.89,False,1,IBM,100
3,0.386171,0.418146,0.418146,0.001,1.96,True,0,IBM,100
4,0.383826,0.420379,0.418146,0.001,1.85,False,1,IBM,100
5,0.382812,0.4185,0.418146,0.001,1.9,False,2,IBM,100
6,0.381898,0.420659,0.418146,0.001,1.84,False,3,IBM,100
7,0.381035,0.419338,0.418146,0.001,1.78,False,4,IBM,100
8,0.380674,0.417074,0.417074,0.001,1.97,True,0,IBM,100
9,0.379508,0.416814,0.416814,0.001,1.75,True,0,IBM,100
10,0.379433,0.416764,0.416764,0.001,2.26,True,0,IBM,100
11,0.376729,0.418138,0.416764,0.001,2.03,False,1,IBM,100
12,0.374982,0.42112,0.416764,0.001,1.88,False,2,IBM,100
13,0.368903,0.423111,0.416764,0.001,1.78,False,3,IBM,100
14,0.367771,0.419778,0.416764,0.001,1.9,False,4,IBM,100
15,0.366048,0.430292,0.416764,0.001,1.9,False,5,IBM,100
16,0.361918,0.430429,0.416764,0.001,1.91,False,6,IBM,100
17,0.356136,0.426127,0.416764,0.0005,1.84,False,7,IBM,100
